ip,lat,lon,city,country
88.254.157.187,37.2438,42.4635,Silopi,TR
78.174.72.230,37.5847,36.9264,Kahramanmaraş,TR
176.33.102.214,36.812,34.6389,Mersin,TR
46.197.58.105,39.9199,32.8543,Ankara,TR
194.27.42.238,37.9658,34.6793,Niğde,TR
88.249.206.234,36.5086,32.0828,Kestel,TR
195.174.52.30,39.9199,32.8543,Ankara,TR
185.135.108.194,41.0138,28.9497,Istanbul,TR
188.132.248.182,41.0138,28.9497,Istanbul,TR
178.241.25.84,37.9136,40.2172,Diyarbakır,TR
149.140.130.229,41.0138,28.9497,Istanbul,TR
46.104.2.179,41.0138,28.9497,Istanbul,TR
78.166.48.210,36.5872,36.1735,İskenderun,TR
95.70.215.35,41.0138,28.9497,Istanbul,TR
5.177.207.62,38.7322,35.4853,Kayseri,TR
95.161.221.249,59.9386,30.3141,Saint Petersburg,RU
5.47.100.52,38.4127,27.1384,İzmir,TR
46.104.8.188,41.0138,28.9497,Istanbul,TR
5.177.241.46,38.7322,35.4853,Kayseri,TR
78.177.130.139,38.7567,30.5433,Afyonkarahisar,TR
141.98.11.152,54.6892,25.2798,Vilnius,LT
95.70.132.10,41.0138,28.9497,Istanbul,TR
88.235.242.106,40.3139,36.5544,Tokat,TR
88.234.243.134,41.0138,28.9497,Istanbul,TR
194.27.127.217,40.2311,28.8402,Görükle,TR
88.248.120.24,41.0138,28.9497,Istanbul,TR
31.223.57.122,41.0138,28.9497,Istanbul,TR
88.253.65.16,39.9199,32.8543,Ankara,TR
78.178.92.2,40.1419,29.9793,Bilecik,TR
37.154.25.45,36.9862,35.3253,Adana,TR
85.105.57.254,40.1956,29.0601,Bursa,TR
193.255.94.127,37.2422,36.4548,Düziçi,TR
24.133.116.22,37.8713,32.4846,Konya,TR
24.133.249.150,36.9862,35.3253,Adana,TR
95.2.10.135,41.0138,28.9497,Istanbul,TR
176.219.201.209,37.8713,32.4846,Konya,TR
159.146.79.154,38.3725,34.0254,Aksaray,TR
176.30.184.206,39.9199,32.8543,Ankara,TR
81.214.107.222,36.9081,30.6956,Antalya,TR
195.175.209.14,41.0138,28.9497,Istanbul,TR
104.28.242.222,24.4686,39.6142,Madinah,SA
217.131.107.74,39.9199,32.8543,Ankara,TR
95.10.234.188,40.765,29.9293,İzmit,TR
31.223.94.25,40.1956,29.0601,Bursa,TR
151.250.111.189,41.0138,28.9497,Istanbul,TR
88.241.36.65,37.8713,32.4846,Konya,TR
104.28.249.210,38.4127,27.1384,İzmir,TR
24.133.90.149,39.7767,30.5206,Eskişehir,TR
31.223.127.39,41.0138,28.9497,Istanbul,TR
188.119.4.84,37.9136,40.2172,Diyarbakır,TR
31.206.40.118,37.8713,32.4846,Konya,TR
88.255.182.19,41.0605,28.9872,Şişli,TR
80.114.55.54,52.5125,6.0944,Zwolle,NL
78.173.13.98,38.4946,43.3832,Van,TR
79.205.202.235,50.2594,10.9638,Coburg,DE
85.96.248.51,37.8713,32.4846,Konya,TR
176.30.175.203,39.9199,32.8543,Ankara,TR
78.177.162.60,41.0138,28.9497,Istanbul,TR
88.235.217.131,41.2798,36.3361,Samsun,TR
85.99.67.202,37.1811,33.215,Karaman,TR
37.155.236.227,39.9199,32.8543,Ankara,TR
88.245.192.144,41.0138,28.9497,Istanbul,TR
31.145.81.70,41.0138,28.9497,Istanbul,TR
95.13.14.199,40.7358,31.6061,Bolu,TR
31.206.107.129,36.9081,30.6956,Antalya,TR
78.160.227.131,38.3725,34.0254,Aksaray,TR
212.47.140.60,40.5897,49.6686,Sumqayıt,AZ
37.65.54.172,49.2653,4.0285,Reims,FR
95.15.195.29,41.2798,36.3361,Samsun,TR
37.154.6.201,36.9862,35.3253,Adana,TR
159.146.76.171,37.8713,32.4846,Konya,TR
193.255.62.15,39.9199,32.8543,Ankara,TR
85.97.130.240,38.4946,43.3832,Van,TR
176.238.194.187,39.9199,32.8543,Ankara,TR
46.197.13.88,36.9081,30.6956,Antalya,TR
95.223.78.75,51.5149,7.466,Dortmund,DE
37.155.183.100,37.9136,40.2172,Diyarbakır,TR
78.173.42.226,38.7322,35.4853,Kayseri,TR
5.46.135.34,41.0138,28.9497,Istanbul,TR
170.85.10.191,41.85,-87.65,Chicago,US
88.240.171.33,41.0138,28.9497,Istanbul,TR
159.146.84.160,38.7322,35.4853,Kayseri,TR
176.237.223.97,37.1671,38.7939,Şanlıurfa,TR
78.188.147.214,41.2049,32.6277,Karabük,TR
37.168.3.36,45.7485,4.8467,Lyon,FR
176.42.38.198,38.4127,27.1384,İzmir,TR
69.160.160.50,32.4142,-110.9466,Tucson,US
88.228.238.32,37.1671,38.7939,Şanlıurfa,TR
88.253.81.191,37.9136,40.2172,Diyarbakır,TR
78.190.193.192,40.7806,30.4033,Adapazarı,TR
88.230.90.237,41.0138,28.9497,Istanbul,TR
151.135.131.186,39.9199,32.8543,Ankara,TR
78.174.216.250,39.9086,41.2769,Erzurum,TR
95.161.223.3,59.9386,30.3141,Saint Petersburg,RU
188.119.44.210,41.005,39.7269,Trabzon,TR
78.185.142.187,37.7742,29.0875,Denizli,TR
88.236.97.189,39.9086,41.2769,Erzurum,TR
46.154.121.203,38.7322,35.4853,Kayseri,TR
95.5.103.65,38.4127,27.1384,İzmir,TR
93.131.229.173,50.9333,6.95,Köln,DE
88.238.60.241,38.4127,27.1384,İzmir,TR
37.155.182.184,37.9136,40.2172,Diyarbakır,TR
151.250.41.19,41.0138,28.9497,Istanbul,TR
176.227.64.52,40.1956,29.0601,Bursa,TR
176.33.111.179,36.9862,35.3253,Adana,TR
78.172.6.240,41.0138,28.9497,Istanbul,TR
78.163.178.72,37.8713,32.4846,Konya,TR
95.5.99.27,38.4127,27.1384,İzmir,TR
78.190.120.199,38.4127,27.1384,İzmir,TR
149.140.202.197,41.0138,28.9497,Istanbul,TR
178.247.160.231,41.0138,28.9497,Istanbul,TR
46.1.49.189,38.3502,38.3167,Malatya,TR
151.135.17.25,41.0138,28.9497,Istanbul,TR
178.233.44.30,37.7742,29.0875,Denizli,TR
178.233.142.111,37.8713,32.4846,Konya,TR
31.223.48.112,41.0138,28.9497,Istanbul,TR
95.29.238.92,55.7522,37.6156,Moscow,RU
149.86.141.207,37.8842,32.4922,Selçuklu,TR
78.174.73.156,37.5847,36.9264,Kahramanmaraş,TR
5.176.237.34,37.9136,40.2172,Diyarbakır,TR
78.180.37.32,36.812,34.6389,Mersin,TR
77.8.197.88,53.5507,9.993,Hamburg,DE
213.14.24.250,41.2798,36.3361,Samsun,TR
178.224.28.4,51.9225,4.4792,Rotterdam,NL
92.234.217.32,51.5085,-0.1257,London,GB
176.236.194.17,39.9199,32.8543,Ankara,TR
5.176.132.74,39.9199,32.8543,Ankara,TR
94.235.124.45,40.1956,29.0601,Bursa,TR
46.155.35.224,39.9199,32.8543,Ankara,TR
78.163.190.99,37.8713,32.4846,Konya,TR
217.131.158.46,41.0138,28.9497,Istanbul,TR
88.234.230.230,41.0138,28.9497,Istanbul,TR
87.95.93.243,60.1695,24.9354,Helsinki,FI
31.223.13.98,39.9199,32.8543,Ankara,TR
5.47.248.199,39.9199,32.8543,Ankara,TR
178.241.21.0,37.9373,40.1776,Kayapınar,TR
95.70.145.131,41.0138,28.9497,Istanbul,TR
88.241.68.242,37.845,27.8396,Aydın,TR
176.54.196.212,38.4127,27.1384,İzmir,TR
46.197.116.90,36.9081,30.6956,Antalya,TR
176.90.195.102,39.9199,32.8543,Ankara,TR
92.44.223.209,36.812,34.6389,Mersin,TR
78.188.173.78,41.0138,28.9497,Istanbul,TR
188.58.242.50,39.9199,32.8543,Ankara,TR
5.176.235.71,37.9136,40.2172,Diyarbakır,TR
95.14.200.176,37.8451,40.6593,Bismil,TR
95.161.221.252,59.9386,30.3141,Saint Petersburg,RU
176.42.16.110,39.9199,32.8543,Ankara,TR
88.235.226.155,39.9199,32.8543,Ankara,TR
37.155.11.147,36.9081,30.6956,Antalya,TR
95.173.234.203,38.625,34.7122,Nevşehir,TR
88.241.46.70,37.8713,32.4846,Konya,TR
159.146.55.58,41.0138,28.9497,Istanbul,TR
149.86.157.2,37.8842,32.4922,Selçuklu,TR
116.203.92.39,49.4542,11.0775,Nürnberg,DE
94.235.229.229,36.9862,35.3253,Adana,TR
62.244.234.64,38.7322,35.4853,Kayseri,TR
195.175.66.14,38.3261,26.3057,Çeşme,TR
188.3.172.88,38.4127,27.1384,İzmir,TR
88.242.128.73,38.612,27.4265,Manisa,TR
31.143.103.61,38.3502,38.3167,Malatya,TR
159.146.66.170,41.0138,28.9497,Istanbul,TR
213.74.121.194,38.7322,35.4853,Kayseri,TR
87.123.244.13,49.4542,11.0775,Nürnberg,DE
78.190.129.172,40.8028,29.4307,Gebze,TR
31.143.165.8,40.1956,29.0601,Bursa,TR
37.154.125.94,38.7322,35.4853,Kayseri,TR
88.252.189.133,37.1671,38.7939,Şanlıurfa,TR
188.3.202.165,38.4127,27.1384,İzmir,TR
79.173.88.11,59.5764,30.1283,Gatchina,RU
188.57.14.255,38.4946,43.3832,Van,TR
178.241.184.168,36.9862,35.3253,Adana,TR
176.219.4.241,37.1671,38.7939,Şanlıurfa,TR
31.141.36.146,41.0138,28.9497,Istanbul,TR
45.11.202.23,41.0138,28.9497,Istanbul,TR
78.173.172.124,37.1884,40.5772,Kızıltepe,TR
31.143.113.202,40.9479,29.1512,Maltepe,TR
46.1.62.181,36.9081,30.6956,Antalya,TR
46.104.21.63,41.0138,28.9497,Istanbul,TR
88.247.193.58,40.1956,29.0601,Bursa,TR
31.142.201.52,39.9199,32.8543,Ankara,TR
92.44.27.28,39.9199,32.8543,Ankara,TR
159.146.40.234,41.0138,28.9497,Istanbul,TR
88.234.226.209,37.7644,30.5522,Isparta,TR
178.240.175.63,38.4127,27.1384,İzmir,TR
5.176.225.144,37.9136,40.2172,Diyarbakır,TR
31.206.109.114,36.9081,30.6956,Antalya,TR
176.236.60.130,36.9169,31.0989,Serik,TR
82.222.239.213,40.1956,29.0601,Bursa,TR
37.155.237.90,39.9199,32.8543,Ankara,TR
85.106.174.115,37.9136,40.2172,Diyarbakır,TR
37.155.178.211,37.9136,40.2172,Diyarbakır,TR
85.109.14.211,38.6735,29.4058,Uşak,TR
85.108.22.244,39.9199,32.8543,Ankara,TR
31.223.64.49,39.9199,32.8543,Ankara,TR
34.139.130.77,32.8546,-79.9748,North Charleston,US
78.172.199.212,36.9862,35.3253,Adana,TR
94.54.29.47,39.9199,32.8543,Ankara,TR
78.174.204.67,39.7483,37.0161,Sivas,TR
176.88.81.255,39.9199,32.8543,Ankara,TR
212.253.191.138,36.9862,35.3253,Adana,TR
178.233.92.21,37.0594,37.3825,Gaziantep,TR
95.161.223.28,59.9386,30.3141,Saint Petersburg,RU
178.244.197.213,39.9199,32.8543,Ankara,TR
176.42.132.95,41.0138,28.9497,Istanbul,TR
31.223.9.31,39.9199,32.8543,Ankara,TR
193.218.40.42,41.0138,28.9497,Istanbul,TR
35.185.75.251,32.8546,-79.9748,North Charleston,US
5.176.107.9,38.4127,27.1384,İzmir,TR
85.110.85.170,39.9199,32.8543,Ankara,TR
82.222.96.117,41.0138,28.9497,Istanbul,TR
31.143.45.134,41.0138,28.9497,Istanbul,TR
188.119.62.113,41.005,39.7269,Trabzon,TR
212.253.207.138,38.4127,27.1384,İzmir,TR
213.74.142.100,38.6908,35.5538,Talas,TR
35.229.56.178,32.8546,-79.9748,North Charleston,US
35.231.236.134,32.8546,-79.9748,North Charleston,US
176.89.135.202,41.0138,28.9497,Istanbul,TR
46.197.116.151,36.9081,30.6956,Antalya,TR
151.135.25.41,41.0138,28.9497,Istanbul,TR
104.28.62.30,49.4542,11.0775,Nürnberg,DE
34.23.125.132,32.8546,-79.9748,North Charleston,US
31.143.46.154,41.0138,28.9497,Istanbul,TR
88.252.151.77,38.3725,34.0254,Aksaray,TR
34.74.217.163,32.8546,-79.9748,North Charleston,US
176.219.136.226,41.0138,28.9497,Istanbul,TR
88.235.232.212,37.0594,37.3825,Gaziantep,TR
176.41.40.68,38.4127,27.1384,İzmir,TR
88.236.33.30,37.8874,41.1322,Batman,TR
34.74.146.248,32.8546,-79.9748,North Charleston,US
95.161.223.63,59.9386,30.3141,Saint Petersburg,RU
176.220.196.178,40.1956,29.0601,Bursa,TR
95.12.81.87,37.7203,30.2908,Burdur,TR
95.161.223.48,59.9386,30.3141,Saint Petersburg,RU
34.138.233.179,32.8546,-79.9748,North Charleston,US
46.106.165.230,39.9199,32.8543,Ankara,TR
149.140.189.102,37.5847,36.9264,Kahramanmaraş,TR
107.189.3.94,49.6098,6.1327,Luxembourg,LU
176.55.3.223,41.0138,28.9497,Istanbul,TR
34.139.16.31,32.8546,-79.9748,North Charleston,US
24.133.158.220,37.7742,29.0875,Denizli,TR
149.140.74.197,38.4127,27.1384,İzmir,TR
185.167.29.125,21.4901,39.1862,Jeddah,SA
95.161.221.255,59.9386,30.3141,Saint Petersburg,RU
31.143.221.225,41.0138,28.9497,Istanbul,TR
185.188.129.245,37.7742,29.0875,Denizli,TR
78.190.101.17,39.9199,32.8543,Ankara,TR
35.237.108.92,32.8546,-79.9748,North Charleston,US
88.230.3.200,37.3164,27.7839,Milas,TR
31.143.250.89,41.0138,28.9497,Istanbul,TR
5.47.235.80,39.9199,32.8543,Ankara,TR
78.190.29.164,39.9199,32.8543,Ankara,TR
149.34.216.87,41.0138,28.9497,Istanbul,TR
31.223.127.46,41.0138,28.9497,Istanbul,TR
77.163.73.33,52.3417,5.6208,Harderwijk,NL
95.70.244.218,41.0138,28.9497,Istanbul,TR
78.174.206.216,39.7483,37.0161,Sivas,TR
95.29.240.95,55.7522,37.6156,Moscow,RU
88.236.97.134,39.9465,41.0952,Ilıca,TR
185.77.90.117,36.4887,36.1949,Belen,TR
31.223.77.9,41.0138,28.9497,Istanbul,TR
78.183.97.113,41.0138,28.9497,Istanbul,TR
46.154.140.97,41.2798,36.3361,Samsun,TR
78.174.200.12,41.0138,28.9497,Istanbul,TR
185.118.176.246,39.9199,32.8543,Ankara,TR
92.44.119.67,41.0138,28.9497,Istanbul,TR
31.223.86.177,41.0138,28.9497,Istanbul,TR
78.179.130.212,39.9199,32.8543,Ankara,TR
176.234.218.114,41.0138,28.9497,Istanbul,TR
5.176.9.62,36.9081,30.6956,Antalya,TR
77.67.251.234,40.9167,29.2,Bahçelievler,TR
151.135.209.44,38.4127,27.1384,İzmir,TR
94.234.90.157,57.7072,11.9668,Göteborg,SE
68.183.187.231,1.3215,103.6957,Singapore,SG
88.246.198.214,41.0138,28.9497,Istanbul,TR
188.3.14.19,41.2969,35.6086,Yolpınar,TR
5.24.168.48,38.4127,27.1384,İzmir,TR
176.217.147.170,41.0138,28.9497,Istanbul,TR
37.155.139.45,37.9136,40.2172,Diyarbakır,TR
34.148.115.148,32.8546,-79.9748,North Charleston,US
95.222.25.233,51.7191,8.7544,Paderborn,DE
92.44.24.182,39.9199,32.8543,Ankara,TR
151.135.145.155,39.9199,32.8543,Ankara,TR
91.162.192.162,48.9535,2.3151,Épinay-sur-Seine,FR
78.173.17.237,38.7567,30.5433,Afyonkarahisar,TR
5.177.252.3,38.7322,35.4853,Kayseri,TR
31.223.20.155,41.0138,28.9497,Istanbul,TR
188.57.25.44,38.4946,43.3832,Van,TR
46.1.24.119,37.0594,37.3825,Gaziantep,TR
88.234.209.70,37.7644,30.5522,Isparta,TR
85.105.98.89,39.9199,32.8543,Ankara,TR
176.240.97.184,37.8713,32.4846,Konya,TR
149.140.173.230,37.5847,36.9264,Kahramanmaraş,TR
78.172.210.54,41.0138,28.9497,Istanbul,TR
176.89.214.209,39.9199,32.8543,Ankara,TR
104.196.172.89,32.8546,-79.9748,North Charleston,US
46.104.52.202,41.0138,28.9497,Istanbul,TR
85.97.224.61,41.0138,28.9497,Istanbul,TR
176.30.253.231,41.2798,36.3361,Samsun,TR
176.88.28.54,39.9199,32.8543,Ankara,TR
176.30.74.221,36.9862,35.3253,Adana,TR
88.231.128.37,40.7806,30.4033,Adapazarı,TR
95.161.221.224,59.9386,30.3141,Saint Petersburg,RU
176.220.46.243,41.2798,36.3361,Samsun,TR
188.57.132.18,36.9862,35.3253,Adana,TR
185.68.223.5,41.0138,28.9497,Istanbul,TR
85.204.70.104,48.8534,2.3488,Paris,FR
149.0.127.95,38.4127,27.1384,İzmir,TR
149.140.235.45,41.0138,28.9497,Istanbul,TR
92.44.144.49,41.0138,28.9497,Istanbul,TR
185.118.178.58,41.0138,28.9497,Istanbul,TR
5.24.142.122,38.4127,27.1384,İzmir,TR
193.140.15.118,37.1671,38.7939,Şanlıurfa,TR
88.255.135.128,38.4946,43.3832,Van,TR
176.30.252.162,41.0138,28.9497,Istanbul,TR
31.223.8.196,39.9199,32.8543,Ankara,TR
185.146.112.184,40.3777,49.892,Baku,AZ
151.250.1.222,41.0138,28.9497,Istanbul,TR
151.135.175.242,39.9199,32.8543,Ankara,TR
88.230.121.233,40.1956,29.0601,Bursa,TR
88.242.71.136,40.1956,29.0601,Bursa,TR
176.55.128.60,41.0138,28.9497,Istanbul,TR
176.220.12.204,39.9086,41.2769,Erzurum,TR
78.190.211.37,41.0138,28.9497,Istanbul,TR
178.243.35.90,41.0138,28.9497,Istanbul,TR
185.43.231.68,35.3363,33.3173,Kyrenia,CY
85.110.33.114,39.9199,32.8543,Ankara,TR
85.100.66.19,41.0138,28.9497,Istanbul,TR
31.142.237.41,39.9199,32.8543,Ankara,TR
46.2.7.234,41.0138,28.9497,Istanbul,TR
176.237.226.212,40.1956,29.0601,Bursa,TR
185.26.180.198,52.374,4.8897,Amsterdam,NL
92.44.169.25,38.4127,27.1384,İzmir,TR
5.46.127.62,39.9199,32.8543,Ankara,TR
78.163.158.49,38.4127,27.1384,İzmir,TR
88.254.2.148,41.0138,28.9497,Istanbul,TR
46.154.252.1,39.9199,32.8543,Ankara,TR
5.177.151.140,39.9199,32.8543,Ankara,TR
185.17.138.210,38.3906,35.4922,Develi,TR
94.235.97.215,40.1956,29.0601,Bursa,TR
88.252.106.167,40.8389,31.1639,Düzce,TR
149.34.192.218,41.0138,28.9497,Istanbul,TR
46.154.148.102,39.9199,32.8543,Ankara,TR
176.88.142.220,41.0138,28.9497,Istanbul,TR
188.3.66.97,39.82,34.8044,Yozgat,TR
5.176.100.110,41.0138,28.9497,Istanbul,TR
77.67.226.221,40.9167,29.2,Bahçelievler,TR
5.27.200.125,38.4127,27.1384,İzmir,TR
95.29.237.87,55.7522,37.6156,Moscow,RU
5.176.84.164,41.0138,28.9497,Istanbul,TR
5.47.100.115,41.2798,36.3361,Samsun,TR
176.54.254.36,38.4127,27.1384,İzmir,TR
46.104.51.51,41.0138,28.9497,Istanbul,TR
46.104.25.63,41.0138,28.9497,Istanbul,TR
176.235.186.218,39.9199,32.8543,Ankara,TR
176.55.192.254,41.0138,28.9497,Istanbul,TR
89.144.222.148,48.2085,16.3721,Vienna,AT
82.145.215.206,52.374,4.8897,Amsterdam,NL
78.163.157.140,40.765,29.9293,İzmit,TR
78.164.126.84,39.82,34.8044,Yozgat,TR
37.154.105.138,36.9862,35.3253,Adana,TR
78.168.88.147,39.9199,32.8543,Ankara,TR
212.47.143.84,40.5897,49.6686,Sumqayıt,AZ
31.155.8.107,41.0138,28.9497,Istanbul,TR
85.103.111.64,41.0138,28.9497,Istanbul,TR
195.155.169.202,39.9199,32.8543,Ankara,TR
178.247.126.143,39.9199,32.8543,Ankara,TR
78.160.205.79,39.82,34.8044,Yozgat,TR
195.142.25.131,37.755,39.3167,Siverek,TR
212.133.195.33,41.0138,28.9497,Istanbul,TR
5.46.53.158,39.9199,32.8543,Ankara,TR
81.213.242.56,39.7767,30.5206,Eskişehir,TR
31.142.129.84,39.9199,32.8543,Ankara,TR
88.241.89.1,38.3502,38.3167,Malatya,TR
46.1.156.137,41.0138,28.9497,Istanbul,TR
213.14.148.243,41.0138,28.9497,Istanbul,TR
78.177.128.183,38.7567,30.5433,Afyonkarahisar,TR
82.222.238.239,40.1956,29.0601,Bursa,TR
178.243.9.64,41.0138,28.9497,Istanbul,TR
95.161.223.46,59.9386,30.3141,Saint Petersburg,RU
95.0.60.11,41.0138,28.9497,Istanbul,TR
78.177.235.154,37.845,27.8396,Aydın,TR
95.65.212.238,39.9199,32.8543,Ankara,TR
141.196.22.62,39.9199,32.8543,Ankara,TR
95.70.171.203,38.4127,27.1384,İzmir,TR
85.107.109.117,40.765,29.9293,İzmit,TR
149.86.139.215,37.8842,32.4922,Selçuklu,TR
93.133.240.59,50.9333,6.95,Köln,DE
5.25.27.249,38.3502,38.3167,Malatya,TR
88.230.44.35,38.7322,35.4853,Kayseri,TR
46.104.52.50,41.0138,28.9497,Istanbul,TR
37.26.86.154,40.7456,19.4939,Dërmënas,AL
212.156.246.78,38.6913,39.9198,Palu,TR
46.104.27.11,41.0138,28.9497,Istanbul,TR
195.155.117.73,41.0138,28.9497,Istanbul,TR
95.161.223.18,59.9386,30.3141,Saint Petersburg,RU
159.146.84.203,38.7322,35.4853,Kayseri,TR
78.173.117.97,38.7322,35.4853,Kayseri,TR
78.177.187.20,39.9199,32.8543,Ankara,TR
37.154.14.217,36.9862,35.3253,Adana,TR
46.1.136.148,41.0138,28.9497,Istanbul,TR
212.253.165.125,36.9862,35.3253,Adana,TR
88.245.193.128,41.0138,28.9497,Istanbul,TR
167.235.254.135,50.4779,12.3713,Falkenstein,DE
46.104.3.210,41.0138,28.9497,Istanbul,TR
85.107.100.59,38.7322,35.4853,Kayseri,TR
85.103.130.49,39.82,34.8044,Yozgat,TR
176.40.32.51,36.9081,30.6956,Antalya,TR
85.105.245.52,39.9086,41.2769,Erzurum,TR
172.56.183.181,34.0522,-118.2437,Los Angeles,US
176.216.121.105,38.4127,27.1384,İzmir,TR
78.166.140.61,37.0594,37.3825,Gaziantep,TR
178.233.0.188,41.1607,27.8009,Çorlu,TR
188.119.62.217,41.005,39.7269,Trabzon,TR
176.88.28.87,39.9199,32.8543,Ankara,TR
46.106.51.154,41.0138,28.9497,Istanbul,TR
78.190.147.121,41.0138,28.9497,Istanbul,TR
78.179.125.99,41.0138,28.9497,Istanbul,TR
77.11.86.152,52.5244,13.4105,Berlin,DE
78.190.245.163,38.3502,38.3167,Malatya,TR
188.119.62.148,41.005,39.7269,Trabzon,TR
88.230.180.10,40.7806,30.4033,Adapazarı,TR
46.2.4.43,41.0138,28.9497,Istanbul,TR
149.167.16.212,-37.814,144.9633,Melbourne,AU
24.133.68.12,39.9199,32.8543,Ankara,TR
88.236.186.138,39.7483,37.0161,Sivas,TR
176.89.200.224,39.9199,32.8543,Ankara,TR
95.29.240.106,55.7522,37.6156,Moscow,RU
5.176.7.122,36.9081,30.6956,Antalya,TR
149.86.144.195,37.8842,32.4922,Selçuklu,TR
78.163.170.3,41.0138,28.9497,Istanbul,TR
188.132.248.135,41.0138,28.9497,Istanbul,TR
31.143.202.23,41.0138,28.9497,Istanbul,TR
88.230.76.54,41.0138,28.9497,Istanbul,TR
176.88.20.143,36.9081,30.6956,Antalya,TR
88.230.89.255,41.0138,28.9497,Istanbul,TR
66.249.89.109,33.1963,-80.0143,Moncks Corner,US
78.171.200.37,41.0138,28.9497,Istanbul,TR
149.86.141.211,37.8842,32.4922,Selçuklu,TR
5.229.63.153,36.812,34.6389,Mersin,TR
85.102.103.19,41.0138,28.9497,Istanbul,TR
193.255.53.241,37.7742,29.0875,Denizli,TR
178.243.205.113,41.0138,28.9497,Istanbul,TR
88.83.200.242,51.672,39.1843,Voronezh,RU
85.97.148.125,41.4017,27.3575,Lüleburgaz,TR
109.38.225.233,51.9225,4.4792,Rotterdam,NL
95.10.48.181,37.1671,38.7939,Şanlıurfa,TR
109.36.239.91,51.9225,4.4792,Rotterdam,NL
176.33.97.20,36.9862,35.3253,Adana,TR
85.107.83.114,36.812,34.6389,Mersin,TR
66.249.77.225,41.2619,-95.8608,Council Bluffs,US
5.46.45.118,39.9199,32.8543,Ankara,TR
46.2.229.236,41.0138,28.9497,Istanbul,TR
82.222.125.166,41.0138,28.9497,Istanbul,TR
23.137.105.235,39.13,-94.5622,North Kansas City,US
88.236.105.116,39.9465,41.0952,Ilıca,TR
46.1.106.62,38.4127,27.1384,İzmir,TR
149.140.90.217,41.0138,28.9497,Istanbul,TR
85.106.113.197,39.6492,27.8861,Balıkesir,TR
88.243.152.24,41.0138,28.9497,Istanbul,TR
46.1.104.165,36.9862,35.3253,Adana,TR
79.197.31.129,52.4167,12.55,Brandenburg an der Havel,DE
95.70.164.176,41.0138,28.9497,Istanbul,TR
88.241.88.20,38.3502,38.3167,Malatya,TR
78.160.244.50,40.8389,31.1639,Düzce,TR
31.206.186.176,41.0138,28.9497,Istanbul,TR
88.241.47.212,37.8713,32.4846,Konya,TR
5.46.148.83,41.0138,28.9497,Istanbul,TR
5.27.13.27,39.9199,32.8543,Ankara,TR
176.42.136.77,41.0138,28.9497,Istanbul,TR
217.84.163.95,51.6138,7.1974,Recklinghausen,DE
5.47.176.75,37.9136,40.2172,Diyarbakır,TR
46.155.228.235,37.1671,38.7939,Şanlıurfa,TR
24.133.241.124,41.0138,28.9497,Istanbul,TR
88.230.75.13,41.0138,28.9497,Istanbul,TR
88.243.4.183,39.82,34.8044,Yozgat,TR
78.172.207.80,38.4946,43.3832,Van,TR
178.233.208.211,38.7322,35.4853,Kayseri,TR
5.176.226.207,37.9136,40.2172,Diyarbakır,TR
46.154.237.142,37.8713,32.4846,Konya,TR
37.201.198.140,51.4325,6.7652,Duisburg,DE
5.177.153.4,39.9199,32.8543,Ankara,TR
95.7.164.71,41.0138,28.9497,Istanbul,TR
46.2.110.10,41.0138,28.9497,Istanbul,TR
78.163.16.19,41.2049,32.6277,Karabük,TR
176.88.28.14,39.9199,32.8543,Ankara,TR
85.106.148.169,36.9862,35.3253,Adana,TR
80.187.66.116,48.7823,9.177,Stuttgart,DE
5.24.242.6,39.9199,32.8543,Ankara,TR
176.55.113.26,41.0138,28.9497,Istanbul,TR
94.54.113.174,39.9199,32.8543,Ankara,TR
79.123.220.205,40.8389,31.1639,Düzce,TR
176.88.142.33,41.0138,28.9497,Istanbul,TR
5.177.138.88,39.9199,32.8543,Ankara,TR
94.235.253.163,36.9862,35.3253,Adana,TR
188.58.116.165,41.0138,28.9497,Istanbul,TR
95.15.201.186,37.1884,40.5772,Kızıltepe,TR
178.241.147.7,36.9862,35.3253,Adana,TR
78.177.48.155,39.9199,32.8543,Ankara,TR
149.86.128.136,37.8842,32.4922,Selçuklu,TR
77.12.166.210,48.7823,9.177,Stuttgart,DE
78.184.205.164,41.0138,28.9497,Istanbul,TR
95.5.189.172,41.0138,28.9497,Istanbul,TR
176.233.65.247,40.1956,29.0601,Bursa,TR
37.155.175.182,37.9136,40.2172,Diyarbakır,TR
149.34.198.146,41.0138,28.9497,Istanbul,TR
176.41.35.198,38.4127,27.1384,İzmir,TR
78.190.220.56,41.0138,28.9497,Istanbul,TR
88.242.32.180,41.0138,28.9497,Istanbul,TR
80.139.128.24,48.6418,11.7809,Mainburg,DE
46.2.11.237,41.0138,28.9497,Istanbul,TR
5.177.191.128,39.9086,41.2769,Erzurum,TR
176.219.87.30,38.612,27.4265,Manisa,TR
88.230.79.90,41.0138,28.9497,Istanbul,TR
88.241.92.162,38.3502,38.3167,Malatya,TR
46.104.2.211,41.0138,28.9497,Istanbul,TR
78.188.109.40,41.0138,28.9497,Istanbul,TR
46.221.76.205,39.9199,32.8543,Ankara,TR
78.173.96.113,41.005,39.7269,Trabzon,TR
85.96.209.138,37.8713,32.4846,Konya,TR
92.247.241.175,42.6975,23.3241,Sofia,BG
176.220.221.31,40.1956,29.0601,Bursa,TR
141.0.12.83,52.374,4.8897,Amsterdam,NL
78.187.228.116,36.812,34.6389,Mersin,TR
